"","unique_id","age_bin","gender","race","state","population","gun_ownership","crime_per_10e6","unemploy_rate"
"1731",29127,"25-34","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1732",29128,"35-54","Male","European-American/White","NV",3080156,0.473,460.3,0.128
"1733",29129,"35-54","Male","European-American/White","IN",6732219,0.448,357.7,0.071
"1734",29131,"25-34","Male","European-American/White","IN",6732219,0.448,357.7,0.071
"1735",29132,"35-54","Male","European-American/White","AL",4903185,0.555,453.6,0.059
"1736",29133,"25-34","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1737",29134,"25-34","Female","European-American/White","LA",4648794,0.531,639.4,0.083
"1738",29135,"35-54","Male","Race unspecified","AR",3017804,0.572,671.9,0.061
"1739",29136,"15-24","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1740",29137,"15-24","Female","Race unspecified","FL",21477737,0.353,383.6,0.077
"1741",29138,"55-74","Male","European-American/White","MA",6892503,0.147,308.8,0.089
"1742",29139,"35-54","Male","Race unspecified","SC",5148714,0.494,530.7,0.062
"1743",29140,"15-24","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1744",29141,"15-24","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1745",29142,"35-54","Male","Race unspecified","NM",2096829,0.462,778.3,0.084
"1746",29143,"0-14","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1747",29144,"25-34","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1748",29145,"25-34","Male","European-American/White","TX",28995881,0.457,446.5,0.076
"1749",29146,"35-54","Male","Race unspecified","AL",4903185,0.555,453.6,0.059
"1750",29147,"25-34","Female","European-American/White","IA",3155070,0.436,303.5,0.053
"1751",29148,"35-54","Male","European-American/White","OH",11689100,0.4,308.8,0.081
"1752",29149,"35-54","Female","European-American/White","CO",5758736,0.451,423.1,0.073
"1753",29150,"25-34","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1754",29151,"55-74","Male","Race unspecified","CO",5758736,0.451,423.1,0.073
"1755",29152,"25-34","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1756",29153,"25-34","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1757",29154,"55-74","Male","European-American/White","AZ",7278717,0.463,484.8,0.079
"1758",29155,"15-24","Male","African-American/Black","NC",10488084,0.458,419.3,0.073
"1759",29156,"15-24","Male","European-American/White","SC",5148714,0.494,530.7,0.062
"1760",29157,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1761",29158,"25-34","Female","European-American/White","OK",3956971,0.547,458.6,0.061
"1762",29159,"35-54","Male","European-American/White","OH",11689100,0.4,308.8,0.081
"1763",29160,"15-24","Male","European-American/White","CA",39512223,0.283,442,0.101
"1764",29161,"25-34","Male","Race unspecified","OH",11689100,0.4,308.8,0.081
"1765",29162,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1766",29163,"35-54","Male","European-American/White","MS",2976149,0.558,291.2,0.081
"1767",29164,"35-54","Male","Race unspecified","CT",3565287,0.236,181.6,0.079
"1768",29165,"25-34","Male","European-American/White","WV",1792147,0.585,355.9,0.083
"1769",29166,"15-24","Male","African-American/Black","OH",11689100,0.4,308.8,0.081
"1770",29167,"35-54","Male","European-American/White","MT",1068778,0.663,469.8,0.059
"1771",29168,"25-34","Male","European-American/White","WY",578759,0.662,234.2,0.058
"1772",29169,"35-54","Male","African-American/Black","MS",2976149,0.558,291.2,0.081
"1773",29170,"25-34","Female","African-American/Black","MD",6045680,0.302,399.9,0.068
"1774",29171,"15-24","Male","European-American/White","IN",6732219,0.448,357.7,0.071
"1775",29172,"25-34","Male","Race unspecified","MO",6137428,0.488,542.7,0.061
"1776",29173,"35-54","Male","Race unspecified","RI",1059361,0.148,230.8,0.094
"1777",29174,"35-54","Female","Race unspecified","TX",28995881,0.457,446.5,0.076
"1778",29175,"35-54","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1779",29176,"15-24","Male","African-American/Black","NC",10488084,0.458,419.3,0.073
"1780",29177,"25-34","Male","Race unspecified","IN",6732219,0.448,357.7,0.071
"1781",29178,"25-34","Male","European-American/White","IN",6732219,0.448,357.7,0.071
"1782",29179,"35-54","Male","African-American/Black","FL",21477737,0.353,383.6,0.077
"1783",29180,"15-24","Male","African-American/Black","FL",21477737,0.353,383.6,0.077
"1784",29181,"25-34","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1785",29182,"35-54","Male","Race unspecified","KY",4467673,0.546,259.1,0.066
"1786",29183,"35-54","Male","African-American/Black","TN",6829174,0.516,672.7,0.075
"1787",29184,"35-54","Male","Race unspecified","FL",21477737,0.353,383.6,0.077
"1788",29185,"15-24","Male","Race unspecified","FL",21477737,0.353,383.6,0.077
"1789",29186,"35-54","Male","African-American/Black","MD",6045680,0.302,399.9,0.068
"1790",29187,"25-34","Male","African-American/Black","AL",4903185,0.555,453.6,0.059
"1791",29188,"55-74","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1792",29189,"35-54","Male","African-American/Black","NE",1934408,0.452,334.1,0.042
"1793",29190,"25-34","Male","Race unspecified","OK",3956971,0.547,458.6,0.061
"1794",29191,"25-34","Female","Race unspecified","FL",21477737,0.353,383.6,0.077
"1795",29192,"35-54","Male","European-American/White","OK",3956971,0.547,458.6,0.061
"1796",29193,"15-24","Male","Race unspecified","GA",10617423,0.492,400.1,0.065
"1797",29194,"35-54","Male","Race unspecified","IN",6732219,0.448,357.7,0.071
"1798",29195,"25-34","Male","Race unspecified","LA",4648794,0.531,639.4,0.083
"1799",29196,"35-54","Male","Race unspecified","PA",12801989,0.407,389.5,0.091
"1800",29197,"35-54","Male","Hispanic/Latino","NV",3080156,0.473,460.3,0.128
"1801",29198,"25-34","Female","Race unspecified","CA",39512223,0.283,442,0.101
"1802",29199,"25-34","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1803",29200,"75+","Male","Race unspecified","AZ",7278717,0.463,484.8,0.079
"1804",29201,"55-74","Male","African-American/Black","TX",28995881,0.457,446.5,0.076
"1805",29202,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1806",29203,"35-54","Male","Race unspecified","WA",7614893,0.421,293.7,0.084
"1807",29204,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1808",29205,"35-54","Male","European-American/White","KY",4467673,0.546,259.1,0.066
"1809",29206,"35-54","Male","European-American/White","WI",5822434,0.453,323.4,0.063
"1810",29207,"15-24","Male","Race unspecified","GA",10617423,0.492,400.1,0.065
"1811",29208,"25-34","Female","European-American/White","AL",4903185,0.555,453.6,0.059
"1812",29209,"25-34","Male","Hispanic/Latino","FL",21477737,0.353,383.6,0.077
"1813",29210,"35-54","Male","Race unspecified","MD",6045680,0.302,399.9,0.068
"1814",29211,"75+","Female","European-American/White","SC",5148714,0.494,530.7,0.062
"1815",29212,"15-24","Male","European-American/White","OK",3956971,0.547,458.6,0.061
"1816",29213,"35-54","Female","European-American/White","WI",5822434,0.453,323.4,0.063
"1817",29214,"35-54","Male","African-American/Black","NY",19453561,0.199,363.8,0.1
"1818",29215,"25-34","Male","European-American/White","VA",8535519,0.446,208.7,0.062
"1819",29216,"35-54","Male","Race unspecified","LA",4648794,0.531,639.4,0.083
"1820",29217,"35-54","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1821",29218,"25-34","Male","Race unspecified","GA",10617423,0.492,400.1,0.065
"1822",29219,"35-54","Male","Race unspecified","OK",3956971,0.547,458.6,0.061
"1823",29220,"55-74","Male","European-American/White","WI",5822434,0.453,323.4,0.063
"1824",29221,"55-74","Male","African-American/Black","VA",8535519,0.446,208.7,0.062
"1825",29222,"25-34","Male","European-American/White","NC",10488084,0.458,419.3,0.073
"1826",29223,"25-34","Male","European-American/White","TX",28995881,0.457,446.5,0.076
"1827",29224,"35-54","Male","Race unspecified","AL",4903185,0.555,453.6,0.059
"1828",29225,"35-54","Male","Race unspecified","NM",2096829,0.462,778.3,0.084
"1829",29226,"25-34","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1830",29227,"25-34","Male","African-American/Black","FL",21477737,0.353,383.6,0.077
"1831",29228,"35-54","Male","Race unspecified","OR",4217737,0.508,291.9,0.076
"1832",29229,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1833",29230,"35-54","Male","Race unspecified","LA",4648794,0.531,639.4,0.083
"1834",29231,"25-34","Male","African-American/Black","AZ",7278717,0.463,484.8,0.079
"1835",29232,"25-34","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1836",29233,"25-34","Male","African-American/Black","NM",2096829,0.462,778.3,0.084
"1837",29234,"15-24","Male","Hispanic/Latino","IN",6732219,0.448,357.7,0.071
"1838",29235,"35-54","Female","Race unspecified","NJ",8882190,0.147,195.4,0.098
"1839",29236,"0-14","Male","Middle Eastern","NV",3080156,0.473,460.3,0.128
"1840",29237,"25-34","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1841",29238,"15-24","Male","African-American/Black","IL",12671821,0.278,425.9,0.095
"1842",29239,"35-54","Male","Race unspecified","WI",5822434,0.453,323.4,0.063
"1843",29240,"15-24","Male","African-American/Black","IL",12671821,0.278,425.9,0.095
"1844",29241,"15-24","Female","African-American/Black","IL",12671821,0.278,425.9,0.095
"1845",29242,"15-24","Female","African-American/Black","IL",12671821,0.278,425.9,0.095
"1846",29243,"35-54","Male","African-American/Black","LA",4648794,0.531,639.4,0.083
"1847",29244,"35-54","Male","European-American/White","TX",28995881,0.457,446.5,0.076
"1848",29245,"55-74","Male","European-American/White","SC",5148714,0.494,530.7,0.062
"1849",29246,"15-24","Male","European-American/White","IN",6732219,0.448,357.7,0.071
"1850",29247,"55-74","Female","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1851",29248,"15-24","Male","African-American/Black","FL",21477737,0.353,383.6,0.077
"1852",29249,"15-24","Female","European-American/White","IN",6732219,0.448,357.7,0.071
"1853",29250,"25-34","Male","European-American/White","SC",5148714,0.494,530.7,0.062
"1854",29251,"35-54","Male","African-American/Black","SC",5148714,0.494,530.7,0.062
"1855",29252,"55-74","Male","European-American/White","OH",11689100,0.4,308.8,0.081
"1856",29253,"25-34","Male","African-American/Black","MI",9986857,0.402,478,0.099
"1857",29254,"35-54","Male","Race unspecified","TN",6829174,0.516,672.7,0.075
"1858",29255,"35-54","Male","Race unspecified","AZ",7278717,0.463,484.8,0.079
"1859",29256,"35-54","Male","African-American/Black","NY",19453561,0.199,363.8,0.1
"1860",29257,"15-24","Male","African-American/Black","OH",11689100,0.4,308.8,0.081
"1861",29258,"55-74","Male","European-American/White","AZ",7278717,0.463,484.8,0.079
"1862",29259,"35-54","Male","Race unspecified","CO",5758736,0.451,423.1,0.073
"1863",29260,"55-74","Female","Race unspecified","WA",7614893,0.421,293.7,0.084
"1864",29261,"25-34","Male","European-American/White","WV",1792147,0.585,355.9,0.083
"1865",29262,"15-24","Male","European-American/White","MN",5639632,0.428,277.5,0.062
"1866",29263,"35-54","Male","African-American/Black","MO",6137428,0.488,542.7,0.061
"1867",29264,"35-54","Male","African-American/Black","OH",11689100,0.4,308.8,0.081
"1868",29265,"25-34","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1869",29266,"55-74","Male","Race unspecified","GA",10617423,0.492,400.1,0.065
"1870",29267,"35-54","Male","Race unspecified","MI",9986857,0.402,478,0.099
"1871",29268,"25-34","Male","African-American/Black","MO",6137428,0.488,542.7,0.061
"1872",29269,"25-34","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1873",29270,"0-14","Male","Race unspecified","MN",5639632,0.428,277.5,0.062
"1874",29271,"15-24","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1875",29272,"15-24","Female","Race unspecified","CA",39512223,0.283,442,0.101
"1876",29273,"15-24","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1877",29276,"75+","Female","Race unspecified","NM",2096829,0.462,778.3,0.084
"1878",29277,"55-74","Male","African-American/Black","OK",3956971,0.547,458.6,0.061
"1879",29278,"15-24","Male","Race unspecified","NY",19453561,0.199,363.8,0.1
"1880",29279,"35-54","Male","African-American/Black","OH",11689100,0.4,308.8,0.081
"1881",29280,"55-74","Male","Race unspecified","OR",4217737,0.508,291.9,0.076
"1882",29281,"55-74","Female","Race unspecified","OR",4217737,0.508,291.9,0.076
"1883",29282,"15-24","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1884",29283,"35-54","Female","Race unspecified","GA",10617423,0.492,400.1,0.065
"1885",29284,"35-54","Male","Race unspecified","MI",9986857,0.402,478,0.099
"1886",29285,"25-34","Male","African-American/Black","OR",4217737,0.508,291.9,0.076
"1887",29286,"35-54","Male","European-American/White","NV",3080156,0.473,460.3,0.128
"1888",29287,"25-34","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1889",29288,"35-54","Male","Race unspecified","NC",10488084,0.458,419.3,0.073
"1890",29289,"15-24","Male","African-American/Black","WI",5822434,0.453,323.4,0.063
"1891",29290,"35-54","Male","European-American/White","MS",2976149,0.558,291.2,0.081
"1892",29291,"15-24","Male","Hispanic/Latino","IL",12671821,0.278,425.9,0.095
"1893",29292,"15-24","Male","African-American/Black","TX",28995881,0.457,446.5,0.076
"1894",29293,"35-54","Male","African-American/Black","MO",6137428,0.488,542.7,0.061
"1895",29294,"55-74","Male","Race unspecified","MO",6137428,0.488,542.7,0.061
"1896",29295,"35-54","Male","European-American/White","PA",12801989,0.407,389.5,0.091
"1897",29296,"15-24","Male","Race unspecified","IN",6732219,0.448,357.7,0.071
"1898",29297,"75+","Male","Race unspecified","VA",8535519,0.446,208.7,0.062
"1899",29298,"55-74","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1900",29299,"55-74","Male","European-American/White","WV",1792147,0.585,355.9,0.083
"1901",29300,"35-54","Male","European-American/White","TX",28995881,0.457,446.5,0.076
"1902",29301,"35-54","Male","Race unspecified","DE",973764,0.344,431.9,0.078
"1903",29302,"35-54","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1904",29303,"15-24","Female","African-American/Black","NC",10488084,0.458,419.3,0.073
"1905",29304,"35-54","Male","European-American/White","NC",10488084,0.458,419.3,0.073
"1906",29305,"55-74","Male","African-American/Black","OK",3956971,0.547,458.6,0.061
"1907",29306,"15-24","Male","European-American/White","UT",3205958,0.468,260.7,0.047
"1908",29307,"25-34","Female","African-American/Black","UT",3205958,0.468,260.7,0.047
"1909",29309,"35-54","Male","Race unspecified","MT",1068778,0.663,469.8,0.059
"1910",29310,"25-34","Female","European-American/White","ND",762062,0.551,329,0.051
"1911",29311,"35-54","Male","Race unspecified","MT",1068778,0.663,469.8,0.059
"1912",29312,"25-34","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1913",29313,"35-54","Male","Hispanic/Latino","NY",19453561,0.199,363.8,0.1
"1914",29314,"35-54","Male","Race unspecified","IN",6732219,0.448,357.7,0.071
"1915",29315,"25-34","Male","Race unspecified","UT",3205958,0.468,260.7,0.047
"1916",29316,"25-34","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1917",29317,"35-54","Male","European-American/White","IN",6732219,0.448,357.7,0.071
"1918",29318,"55-74","Male","Race unspecified","IN",6732219,0.448,357.7,0.071
"1919",29319,"25-34","Male","Native American/Alaskan","CA",39512223,0.283,442,0.101
"1920",29320,"35-54","Male","Race unspecified","ND",762062,0.551,329,0.051
"1921",29321,"75+","Male","European-American/White","TX",28995881,0.457,446.5,0.076
"1922",29322,"35-54","Male","Race unspecified","AL",4903185,0.555,453.6,0.059
"1923",29323,"25-34","Male","Hispanic/Latino","WA",7614893,0.421,293.7,0.084
"1924",29324,"25-34","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1925",29325,"35-54","Male","European-American/White","NM",2096829,0.462,778.3,0.084
"1926",29326,"25-34","Male","African-American/Black","NC",10488084,0.458,419.3,0.073
"1927",29327,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1928",29328,"25-34","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1929",29329,"35-54","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1930",29330,"25-34","Male","European-American/White","TN",6829174,0.516,672.7,0.075
"1931",29331,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1932",29332,"35-54","Male","Race unspecified","WA",7614893,0.421,293.7,0.084
"1933",29333,"35-54","Male","European-American/White","TN",6829174,0.516,672.7,0.075
"1934",29334,"35-54","Male","European-American/White","MI",9986857,0.402,478,0.099
"1935",29335,"25-34","Male","Race unspecified","IL",12671821,0.278,425.9,0.095
"1936",29336,"35-54","Male","European-American/White","ME",1344212,0.468,108.6,0.054
"1937",29337,"25-34","Male","Hispanic/Latino","ID",1787065,0.601,242.6,0.054
"1938",29338,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1939",29339,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1940",29340,"25-34","Female","European-American/White","IN",6732219,0.448,357.7,0.071
"1941",29341,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1942",29342,"25-34","Male","European-American/White","ME",1344212,0.468,108.6,0.054
"1943",29343,"25-34","Male","European-American/White","AK",731545,0.645,837.8,0.078
"1944",29344,"35-54","Female","Race unspecified","TX",28995881,0.457,446.5,0.076
"1945",29345,"35-54","Male","Race unspecified","AL",4903185,0.555,453.6,0.059
"1946",29346,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1947",29347,"35-54","Male","European-American/White","KS",2913314,0.489,425,0.059
"1948",29348,"35-54","Male","African-American/Black","OH",11689100,0.4,308.8,0.081
"1949",29349,"15-24","Male","African-American/Black","NY",19453561,0.199,363.8,0.1
"1950",29350,"15-24","Male","African-American/Black","NY",19453561,0.199,363.8,0.1
"1951",29351,"35-54","Male","Hispanic/Latino","AZ",7278717,0.463,484.8,0.079
"1952",29352,"35-54","Male","African-American/Black","NY",19453561,0.199,363.8,0.1
"1953",29353,"15-24","Male","European-American/White","IL",12671821,0.278,425.9,0.095
"1954",29354,"25-34","Male","Race unspecified","IL",12671821,0.278,425.9,0.095
"1955",29355,"35-54","Male","European-American/White","MS",2976149,0.558,291.2,0.081
"1956",29356,"55-74","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1957",29357,"15-24","Male","African-American/Black","NY",19453561,0.199,363.8,0.1
"1958",29358,"15-24","Male","African-American/Black","NY",19453561,0.199,363.8,0.1
"1959",29359,"35-54","Male","European-American/White","NH",1359711,0.411,146.4,0.067
"1960",29360,"35-54","Male","Race unspecified","PA",12801989,0.407,389.5,0.091
"1961",29361,"35-54","Male","Race unspecified","TN",6829174,0.516,672.7,0.075
"1962",29362,"0-14","Female","African-American/Black","NY",19453561,0.199,363.8,0.1
"1963",29363,"35-54","Male","Race unspecified","NE",1934408,0.452,334.1,0.042
"1964",29364,"35-54","Female","European-American/White","CA",39512223,0.283,442,0.101
"1965",29365,"75+","Female","European-American/White","KS",2913314,0.489,425,0.059
"1966",29366,"15-24","Male","Hispanic/Latino","PA",12801989,0.407,389.5,0.091
"1967",29367,"35-54","Male","Hispanic/Latino","PA",12801989,0.407,389.5,0.091
"1968",29368,"75+","Male","European-American/White","KS",2913314,0.489,425,0.059
"1969",29369,"25-34","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1970",29370,"25-34","Male","Hispanic/Latino","AZ",7278717,0.463,484.8,0.079
"1971",29371,"15-24","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1972",29372,"15-24","Female","Asian/Pacific Islander","CA",39512223,0.283,442,0.101
"1973",29373,"25-34","Male","Asian/Pacific Islander","CA",39512223,0.283,442,0.101
"1974",29374,"15-24","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1975",29375,"15-24","Female","Asian/Pacific Islander","CA",39512223,0.283,442,0.101
"1976",29376,"25-34","Male","European-American/White","VA",8535519,0.446,208.7,0.062
"1977",29377,"35-54","Male","Race unspecified","LA",4648794,0.531,639.4,0.083
"1978",29378,"25-34","Male","African-American/Black","CT",3565287,0.236,181.6,0.079
"1979",29379,"35-54","Male","European-American/White","ID",1787065,0.601,242.6,0.054
"1980",29380,"25-34","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1981",29381,"35-54","Male","Race unspecified","VA",8535519,0.446,208.7,0.062
"1982",29382,"35-54","Male","European-American/White","MD",6045680,0.302,399.9,0.068
"1983",29383,"25-34","Female","Race unspecified","OR",4217737,0.508,291.9,0.076
"1984",29384,"25-34","Male","Race unspecified","MA",6892503,0.147,308.8,0.089
"1985",29385,"35-54","Male","Asian/Pacific Islander","HI",1415872,0.149,254.2,0.116
"1986",29386,"35-54","Female","Race unspecified","AZ",7278717,0.463,484.8,0.079
"1987",29387,"35-54","Male","Race unspecified","CO",5758736,0.451,423.1,0.073
"1988",29388,"35-54","Male","Race unspecified","FL",21477737,0.353,383.6,0.077
"1989",29389,"15-24","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1990",29390,"15-24","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1991",29391,"35-54","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1992",29392,"25-34","Male","Race unspecified","AZ",7278717,0.463,484.8,0.079
"1993",29394,"25-34","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1994",29395,"15-24","Female","European-American/White","FL",21477737,0.353,383.6,0.077
"1995",29396,"15-24","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1996",29397,"25-34","Male","African-American/Black","SC",5148714,0.494,530.7,0.062
"1997",29398,"35-54","Male","Race unspecified","FL",21477737,0.353,383.6,0.077
"1998",29400,"25-34","Male","European-American/White","CA",39512223,0.283,442,0.101
"1999",29401,"35-54","Male","Race unspecified","IN",6732219,0.448,357.7,0.071
"2000",29402,"15-24","Male","African-American/Black","CA",39512223,0.283,442,0.101
"2001",29403,"25-34","Male","African-American/Black","MO",6137428,0.488,542.7,0.061
"2002",29404,"15-24","Male","Asian/Pacific Islander","PA",12801989,0.407,389.5,0.091
"2003",29405,"35-54","Male","European-American/White","GA",10617423,0.492,400.1,0.065
"2004",29406,"15-24","Male","African-American/Black","MN",5639632,0.428,277.5,0.062
"2005",29407,"35-54","Male","European-American/White","KS",2913314,0.489,425,0.059
"2006",29408,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"2007",29409,"15-24","Male","Asian/Pacific Islander","ID",1787065,0.601,242.6,0.054
"2008",29410,"35-54","Male","Race unspecified","TN",6829174,0.516,672.7,0.075
"2009",29411,"35-54","Male","African-American/Black","WV",1792147,0.585,355.9,0.083
"2010",29414,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"2011",29415,"35-54","Male","Hispanic/Latino","FL",21477737,0.353,383.6,0.077
"2012",29438,"35-54","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"2013",29450,"15-24","Male","African-American/Black","PA",12801989,0.407,389.5,0.091
"2014",29451,"35-54","Male","European-American/White","KY",4467673,0.546,259.1,0.066
"2015",29452,"35-54","Male","Race unspecified","NV",3080156,0.473,460.3,0.128
"2016",29453,"35-54","Male","Race unspecified","AZ",7278717,0.463,484.8,0.079
"2017",29454,"35-54","Male","Race unspecified","PA",12801989,0.407,389.5,0.091
"2018",29455,"35-54","Male","Race unspecified","OH",11689100,0.4,308.8,0.081
"2019",29456,"25-34","Male","European-American/White","TX",28995881,0.457,446.5,0.076
"2020",29457,"35-54","Male","Race unspecified","NM",2096829,0.462,778.3,0.084
"2021",29458,"35-54","Male","Native American/Alaskan","OK",3956971,0.547,458.6,0.061
"2022",29459,"25-34","Male","European-American/White","NC",10488084,0.458,419.3,0.073
"2023",29460,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"2024",29461,"35-54","Female","Race unspecified","TX",28995881,0.457,446.5,0.076
"2025",29571,"15-24","Female","African-American/Black","MO",6137428,0.488,542.7,0.061
"2026",29572,"15-24","Female","African-American/Black","MO",6137428,0.488,542.7,0.061
"2027",29573,"25-34","Male","African-American/Black","IL",12671821,0.278,425.9,0.095
"2028",29574,"15-24","Male","African-American/Black","SC",5148714,0.494,530.7,0.062
"2029",29668,"25-34","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"2030",29767,"35-54","Male","European-American/White","MO",6137428,0.488,542.7,0.061
"2031",29842,"15-24","Male","African-American/Black","IL",12671821,0.278,425.9,0.095
"2032",29843,"25-34","Male","Asian/Pacific Islander","IL",12671821,0.278,425.9,0.095
"2033",29994,"35-54","Male","African-American/Black","NY",19453561,0.199,363.8,0.1
"2034",30175,"25-34","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"2035",30176,"35-54","Male","African-American/Black","SC",5148714,0.494,530.7,0.062
"2036",30220,"55-74","Male","European-American/White","NJ",8882190,0.147,195.4,0.098
"2037",30221,"15-24","Male","Hispanic/Latino","MA",6892503,0.147,308.8,0.089
"2038",30222,"75+","Male","European-American/White","MN",5639632,0.428,277.5,0.062
"2039",30244,"35-54","Male","European-American/White","GA",10617423,0.492,400.1,0.065
"2040",30307,"15-24","Female","African-American/Black","CA",39512223,0.283,442,0.101
"2041",30337,"15-24","Male","Race unspecified","SC",5148714,0.494,530.7,0.062
"2042",30338,"25-34","Male","Race unspecified","MN",5639632,0.428,277.5,0.062
"2043",30339,"35-54","Male","European-American/White","AZ",7278717,0.463,484.8,0.079
"2044",30340,"25-34","Male","European-American/White","IA",3155070,0.436,303.5,0.053
"2045",30390,"35-54","Female","European-American/White","CA",39512223,0.283,442,0.101
"2046",30391,"35-54","Male","European-American/White","NY",19453561,0.199,363.8,0.1
"2047",30463,"35-54","Male","European-American/White","CA",39512223,0.283,442,0.101
"2048",30614,"25-34","Male","African-American/Black","IL",12671821,0.278,425.9,0.095
"2049",30714,"55-74","Male","European-American/White","OK",3956971,0.547,458.6,0.061
